facility_id,facility_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services,birthing_friendly,overall_star_rating,mort_measures_better,mort_measures_same,mort_measures_worse,safety_measures_better,safety_measures_same,safety_measures_worse,readm_measures_better,readm_measures_same,readm_measures_worse,pt_exp_measures_count,timely_care_measures_count,transformed_at,measurement_year,rating_category,performance_tier,region,rank_by_rating
330270,HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH STREET,NEW YORK,NY,10021,NEW YORK,(212) 606-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,0,1,0,1,4,0,3,0,0,8,4,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,82
390111,HOSPITAL OF UNIV OF PENNSYLVANIA,3400 SPRUCE ST,PHILADELPHIA,PA,19104,PHILADELPHIA,(215) 662-3227,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,2,5,0,3,4,0,2,6,2,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,83
450424,HOUSTON METHODIST BAYTOWN HOSPITAL,4401 GARTH ROAD,BAYTOWN,TX,77521,HARRIS,(281) 420-8600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,1,6,0,3,3,0,0,10,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,84
450709,HOUSTON METHODIST CLEAR LAKE HOSPITAL,18300 ST JOHN DRIVE,NASSAU BAY,TX,77058,HARRIS,(281) 333-5503,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,1,4,0,2,4,0,0,9,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,85
450358,HOUSTON METHODIST HOSPITAL,6565 FANNIN,HOUSTON,TX,77030,HARRIS,(713) 790-2221,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,5,2,0,4,4,0,1,8,2,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,86
670122,HOUSTON METHODIST THE WOODLANDS HOSPITAL,17201 INTERSTATE 45 SOUTH,THE WOODLANDS,TX,77385,MONTGOMERY,(936) 270-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,2,5,0,4,4,0,0,11,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,87
450844,HOUSTON METHODIST WILLOWBROOK HOSPITAL,18220 STATE HIGHWAY 249,HOUSTON,TX,77070,HARRIS,(281) 477-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,3,4,0,3,5,0,0,11,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,88
51004F,HUNTINGTON VA MEDICAL CENTER,1540 SPRING VALLEY ROAD,HUNTINGTON,WV,25704,WAYNE,(304) 429-0241,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,3,1,0,0,3,0,2,3,0,8,5,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,89
130074,"IDAHO FALLS COMMUNITY HOSPITAL, LLC",2327 CORONADO ST,IDAHO FALLS,ID,83404,BONNEVILLE,(208) 528-1000,Acute Care Hospitals,Proprietary,Yes,,5,0,4,0,0,5,0,1,4,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,90
151328,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,2900 W 16TH ST,BEDFORD,IN,47421,LAWRENCE,(812) 275-1200,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5,0,4,0,1,1,0,1,7,0,,9,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,91
151312,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,720 SOUTH SIXTH ST,MONTICELLO,IN,47960,WHITE,(574) 583-7111,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5,0,4,0,0,1,0,0,7,0,,9,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,92
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,2,3,0,0,4,0,1,5,0,8,6,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,93
490101,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,FAIRFAX,VA,22033,FAIRFAX,(703) 391-4170,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,5,0,6,0,2,5,0,0,6,1,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,94
490063,INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,FALLS CHURCH,VA,22042,FAIRFAX,(703) 698-1110,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,2,5,0,4,4,0,0,10,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,95
490043,INOVA LOUDOUN HOSPITAL,44045 RIVERSIDE PARKWAY,LEESBURG,VA,20176,LOUDOUN,(703) 858-6600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,2,4,0,1,6,0,0,9,1,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,96
460001,INTERMOUNTAIN HEALTH UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UTAH,(801) 373-7850,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,0,6,0,4,4,0,2,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,97
460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,SALT LAKE,(801) 507-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,2,5,0,2,5,0,4,6,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,98
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,1,3,0,0,4,0,0,6,0,8,4,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,99
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-3300,Acute Care - Veterans Administration,Veterans Health Administration,No,,5,0,3,0,,,,0,4,0,,3,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,100
500007,ISLAND HOSPITAL,1211  24TH STREET,ANACORTES,WA,98221,SKAGIT,(360) 299-1300,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,5,0,5,0,0,3,0,1,8,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,101
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO HEALTHCARE SYSTEM,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,(312) 569-8387,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,3,2,0,0,4,0,0,6,0,8,4,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,102
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 473-1320,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,2,4,0,3,4,0,0,8,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,103
150001,JOHNSON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,FRANKLIN,IN,46131,JOHNSON,(317) 736-3300,Acute Care Hospitals,Government - Local,Yes,Y,5,0,4,0,1,2,0,1,6,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,104
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,(650) 742-3200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,,,,1,5,0,0,1,0,8,5,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,105
050686,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",10800 MAGNOLIA AVENUE,RIVERSIDE,CA,92505,RIVERSIDE,(951) 353-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,,,1,4,1,0,1,0,8,6,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,106
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,(816) 861-4700,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,2,3,0,0,4,0,1,5,0,8,5,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,107
170186,KANSAS HEART HOSPITAL,3601 NORTH WEBB ROAD,WICHITA,KS,67226,SEDGWICK,(316) 630-5000,Acute Care Hospitals,Proprietary,No,,5,0,4,0,0,3,0,0,5,0,8,4,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,108
220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",41 & 45 MALL ROAD,BURLINGTON,MA,01803,MIDDLESEX,(781) 744-5100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,2,5,0,2,5,0,1,10,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,109
240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE STREET,FERGUS FALLS,MN,56537,OTTER TAIL,(218) 736-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,0,3,0,0,3,0,1,7,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,110
460042,LAKEVIEW HOSPITAL,630 EAST MEDICAL DRIVE,BOUNTIFUL,UT,84010,DAVIS,(801) 299-2200,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,5,0,4,0,1,1,0,2,2,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,111
390100,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17602,LANCASTER,(717) 544-5511,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,3,4,0,4,4,0,2,9,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,112
39006F,LEBANON VA MEDICAL CENTER,1700 SOUTH LINCOLN AVENUE,LEBANON,PA,17042,LEBANON,(717) 228-5901,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,1,2,0,0,2,0,1,4,0,8,5,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,113
170137,LMH,325 MAINE STREET,LAWRENCE,KS,66044,DOUGLAS,(785) 505-6100,Acute Care Hospitals,Government - Local,Yes,Y,5,0,5,1,1,5,0,1,9,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,114
460015,LOGAN REGIONAL HOSPITAL,1400 NORTH 500 EAST,LOGAN,UT,84341,CACHE,(435) 716-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,0,3,0,0,5,0,2,5,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,115
460060,LONE PEAK HOSPITAL,11925 SOUTH STATE STREET,DRAPER,UT,84020,SALT LAKE,(801) 545-8000,Acute Care Hospitals,Proprietary,Yes,Y,5,0,2,0,0,3,0,2,4,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,116
060128,LONGS PEAK HOSPITAL,1750 E KEN PRATT BLVD,LONGMONT,CO,80504,BOULDER,(720) 718-3005,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,0,5,0,1,4,0,1,6,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,117
36001F,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,1,4,0,1,3,0,1,5,0,8,6,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,118
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,1,3,0,0,4,0,1,5,0,8,4,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,119
240213,M HEALTH FAIRVIEW WOODWINDS HOSPITAL,1925 WOODWINDS DRIVE,WOODBURY,MN,55125,WASHINGTON,(651) 232-2185,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,0,3,0,1,5,0,0,9,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,120
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,(608) 256-1901,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,2,3,0,0,4,0,0,5,1,8,5,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,121
360143,MARYMOUNT HOSPITAL,12300 MCCRACKEN ROAD,GARFIELD HEIGHTS,OH,44125,CUYAHOGA,(216) 587-8210,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,2,2,0,1,6,0,0,7,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,122
220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,02114,SUFFOLK,(617) 726-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,3,4,0,2,6,0,3,5,3,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,123
100151,MAYO CLINIC,4500 SAN PABLO RD,JACKSONVILLE,FL,32224,DUVAL,(904) 953-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,4,3,0,4,4,0,2,9,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,124
240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,404 WEST FOUNTAIN STREET,ALBERT LEA,MN,56007,FREEBORN,(507) 377-6490,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,2,2,0,1,3,0,1,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,125
240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,1025 MARSH STREET,MANKATO,MN,56002,BLUE EARTH,(507) 625-4031,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,2,4,0,1,6,0,3,7,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,126
520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,1221 WHIPPLE ST,EAU CLAIRE,WI,54703,EAU CLAIRE,(715) 838-3311,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,1,6,0,2,5,0,1,10,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,127
520004,MAYO CLINIC HEALTH SYSTEM-FRANCISCAN MEDICAL CENTER INC,700 WEST AVENUE SOUTH,LA CROSSE,WI,54601,LA CROSSE,(608) 785-0940,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,0,6,0,1,5,0,2,6,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,128
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,MARICOPA,(480) 342-4201,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,4,3,0,3,5,0,2,9,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,129
240010,MAYO CLINIC HOSPITAL ROCHESTER,1216 SECOND STREET SOUTHWEST,ROCHESTER,MN,55902,OLMSTED,(507) 255-5123,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,5,7,0,0,6,2,0,4,7,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,130
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OXFORD,OH,45056,BUTLER,(513) 523-2111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,0,3,0,0,3,0,0,7,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,131
460004,MCKAY-DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,WEBER,(801) 387-2800,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,0,7,0,2,5,0,4,7,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,132
170105,MCPHERSON HOSPITAL,1000 HOSPITAL DRIVE,MCPHERSON,KS,67460,MCPHERSON,(620) 241-2250,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,0,3,0,0,3,0,0,6,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,133
670103,MEDICAL CITY ALLIANCE,3101 NORTH TARRANT PARKWAY,FORT WORTH,TX,76177,TARRANT,(817) 639-1100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,0,4,0,1,4,0,0,6,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,134
360091,MEDINA HOSPITAL,1000 EAST WASHINGTON STREET,MEDINA,OH,44256,MEDINA,(330) 725-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,2,3,0,0,7,0,0,7,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,135
210024,MEDSTAR UNION MEMORIAL HOSPITAL,201 EAST UNIVERSITY PARKWAY,BALTIMORE,MD,21218,BALTIMORE CITY,(410) 554-2227,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,5,1,6,0,2,4,0,0,8,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,136
110128,MEMORIAL HEALTH MEADOWS HOSPITAL,ONE MEADOWS PARKWAY,VIDALIA,GA,30474,TOOMBS,(912) 535-5828,Acute Care Hospitals,Proprietary,Yes,,5,0,5,0,0,3,0,0,9,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,137
360092,MEMORIAL HOSPITAL,500 LONDON AVENUE,MARYSVILLE,OH,43040,UNION,(937) 644-6115,Acute Care Hospitals,Government - Local,Yes,Y,5,0,3,0,0,3,0,1,7,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,138
100285,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,MIRAMAR,FL,33029,BROWARD,(954) 538-5000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,5,0,3,0,1,6,0,0,5,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,139
361306,MERCY ALLEN HOSPITAL,200 WEST LORAIN STREET,OBERLIN,OH,44074,LORAIN,(440) 334-7039,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5,0,3,0,0,1,0,0,3,0,8,6,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,140
030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,MARICOPA,(480) 728-8000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,5,0,6,0,1,7,0,0,10,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,141
361312,MERCY HEALTH - URBANA HOSPITAL,904 SCIOTO STREET,URBANA,OH,43078,CHAMPAIGN,(937) 653-5231,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5,0,3,0,0,1,0,0,4,0,,8,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,142
060013,MERCY REGIONAL MEDICAL CENTER,1010 THREE SPRINGS BLVD,DURANGO,CO,81301,LA PLATA,(970) 247-4311,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,5,0,6,0,1,4,0,1,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,143
160069,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,DUBUQUE,IA,52001,DUBUQUE,(563) 589-8000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,5,0,7,0,2,4,0,2,5,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,144
100072,ADVENTHEALTH FISH MEMORIAL,1055 SAXON BLVD,ORANGE CITY,FL,32763,VOLUSIA,(386) 917-5000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,5,2,4,0,1,5,0,0,7,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,1
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,(612) 725-2000,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,2,3,0,1,3,0,1,4,1,8,6,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,146
310015,MORRISTOWN MEDICAL CENTER,100 MADISON AVE,MORRISTOWN,NJ,07962,MORRIS,(973) 971-5450,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,3,4,0,5,3,0,4,5,2,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,147
390268,MOUNT NITTANY MEDICAL CENTER,155 WELLNESS WAY,STATE COLLEGE,PA,16803,CENTRE,(814) 231-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,0,6,0,1,6,0,0,8,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,148
420104,MOUNT PLEASANT HOSPITAL,3510 HIGHWAY 17 NORTH SUITE 140,MOUNT PLEASANT,SC,29466,CHARLESTON,(843) 724-2954,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,0,4,0,1,3,0,0,6,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,149
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,(423) 926-1171,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,2,3,0,0,4,0,1,5,0,8,5,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,150
460013,MOUNTAIN VIEW HOSPITAL,1000 EAST 100 NORTH,PAYSON,UT,84651,UTAH,(801) 465-7100,Acute Care Hospitals,Proprietary,Yes,Y,5,0,3,0,1,2,0,0,5,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,151
500119,MULTICARE VALLEY HOSPITAL,12606 EAST MISSION AVENUE,SPOKANE VALLEY,WA,99216,SPOKANE,(509) 924-6650,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,0,5,0,2,4,0,1,6,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,West,152
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,1,2,0,0,2,1,2,2,0,8,5,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,153
230036,MYMICHIGAN MEDICAL CENTER ALPENA,1501 W CHISHOLM ST,ALPENA,MI,49707,ALPENA,(989) 356-7390,Acute Care Hospitals,Proprietary,Yes,Y,5,0,4,0,0,5,0,0,9,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,154
220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,02120,SUFFOLK,(617) 754-5800,Acute Care Hospitals,Voluntary non-profit - Private,No,,5,0,1,0,1,2,0,2,0,1,8,3,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,155
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,5,2,0,3,5,0,3,6,2,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,156
220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,02462,MIDDLESEX,(617) 243-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,2,4,0,3,4,0,1,8,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,157
110237,NORTHEAST GEORGIA MEDICAL CENTER LUMPKIN,227 MOUNTAIN DRIVE,DAHLONEGA,GA,30533,LUMPKIN,(770) 219-7146,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,5,0,3,0,0,1,0,0,4,0,8,7,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,South,158
330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUNT KISCO,NY,10549,WESTCHESTER,(914) 666-1200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,0,6,0,2,6,0,0,10,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,159
140010,NORTHSHORE UNIVERSITY HEALTHSYSTEM - EVANSTON HOSPITAL,2650 RIDGE AVE,EVANSTON,IL,60201,COOK,(847) 570-2000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,5,5,2,0,4,4,0,2,7,2,8,12,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,160
330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,0,5,0,1,2,0,1,5,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Northeast,161
140130,NORTHWESTERN LAKE FOREST HOSPITAL,1000 N WESTMORELAND ROAD,LAKE FOREST,IL,60045,LAKE,(847) 234-5600,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,5,3,3,0,1,7,0,1,7,2,8,11,2026-03-23 12:39:10.010006+00:00,2026,5 Stars (Excellent),High Performer,Midwest,162
